phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
0,12,-12,9.77783203125,369.77783203125
-3,12,-15,9.99755859375,369.99755859375
-1,12,-13,10.3271484375,370.3271484375
-5,12,-17,10.546875,370.546875
6,12,-6,11.09619140625,371.09619140625
4,16,-12,11.337890625,371.337890625
3,16,-13,11.62353515625,371.62353515625
24,16,8,12.37060546875,372.37060546875
20,16,4,12.568359375,372.568359375
20,16,4,12.8759765625,372.8759765625
15,16,-1,13.0517578125,373.0517578125
4,16,-12,13.095703125,373.095703125
4,16,-12,13.38134765625,373.38134765625
-1,16,-17,13.53515625,373.53515625
-10,16,-26,13.623046875,373.623046875
-17,16,-33,13.7548828125,373.7548828125
5,20,-15,14.5458984375,374.5458984375
9,20,-11,14.94140625,374.94140625
22,20,2,15.5126953125,375.5126953125
19,20,-1,15.732421875,375.732421875
27,20,7,16.2158203125,376.2158203125
27,20,7,16.50146484375,376.50146484375
13,20,-7,16.4794921875,376.4794921875
12,20,-8,16.76513671875,376.76513671875
5,24,-19,16.89697265625,376.89697265625
4,24,-20,17.16064453125,377.16064453125
6,24,-18,17.490234375,377.490234375
24,24,0,18.17138671875,378.17138671875
26,24,2,18.5009765625,378.5009765625
23,24,-1,18.74267578125,378.74267578125
20,24,-4,18.96240234375,378.96240234375
19,24,-5,19.22607421875,379.22607421875
3,24,-21,19.16015625,379.16015625
7,24,-17,19.53369140625,379.53369140625
1,28,-27,19.70947265625,379.70947265625
11,28,-17,20.21484375,380.21484375
25,28,-3,20.80810546875,380.80810546875
33,28,5,21.29150390625,381.29150390625
49,28,21,21.9287109375,381.9287109375
51,28,23,22.2802734375,382.2802734375
56,32,24,22.67578125,382.67578125
54,32,22,22.939453125,382.939453125
41,32,9,22.939453125,382.939453125
32,32,0,23.02734375,383.02734375
27,32,-5,23.22509765625,383.22509765625
30,32,-2,23.57666015625,383.57666015625
46,32,14,24.2138671875,384.2138671875
56,32,24,24.71923828125,384.71923828125
57,32,25,25.02685546875,385.02685546875
42,32,10,25.0048828125,385.0048828125
51,32,19,25.48828125,385.48828125
39,32,7,25.51025390625,385.51025390625
36,32,4,25.751953125,385.751953125
23,32,-9,25.751953125,385.751953125
24,32,-8,26.0595703125,386.0595703125
20,32,-12,26.25732421875,386.25732421875
41,32,9,27.00439453125,387.00439453125
61,32,29,27.75146484375,387.75146484375
67,32,35,28.1689453125,388.1689453125
69,32,37,28.5205078125,388.5205078125
68,32,36,28.7841796875,388.7841796875
67,32,35,29.06982421875,389.06982421875
51,32,19,29.00390625,389.00390625
35,32,3,28.93798828125,388.93798828125
26,32,-6,29.02587890625,389.02587890625
30,32,-2,29.3994140625,389.3994140625
37,32,5,29.8388671875,389.8388671875
48,32,16,30.38818359375,390.38818359375
63,32,31,31.00341796875,391.00341796875
49,32,17,30.9814453125,390.9814453125
41,32,9,31.09130859375,391.09130859375
33,32,1,31.22314453125,391.22314453125
23,32,-9,31.2890625,391.2890625
23,32,-9,31.57470703125,391.57470703125
26,32,-6,31.92626953125,391.92626953125
36,32,4,32.431640625,392.431640625
60,32,28,33.2666015625,393.2666015625
65,32,33,33.662109375,393.662109375
83,32,51,34.365234375,394.365234375
75,32,43,34.47509765625,394.47509765625
72,32,40,34.69482421875,394.69482421875
63,32,31,34.8046875,394.8046875
39,32,7,34.541015625,394.541015625
29,32,-3,34.60693359375,394.60693359375
26,32,-6,34.82666015625,394.82666015625
24,32,-8,35.09033203125,395.09033203125
37,32,5,35.66162109375,395.66162109375
43,32,11,36.0791015625,396.0791015625
46,32,14,36.4306640625,396.4306640625
47,32,15,36.76025390625,396.76025390625
50,32,18,37.11181640625,397.11181640625
33,32,1,37.02392578125,397.02392578125
22,32,-10,37.06787109375,397.06787109375
31,32,-1,37.55126953125,397.55126953125
32,32,0,37.880859375,397.880859375
54,32,22,38.64990234375,398.64990234375
71,32,39,39.3310546875,399.3310546875
91,32,59,40.05615234375,400.05615234375
92,32,60,40.36376953125,400.36376953125
105,32,73,40.95703125,400.95703125
93,32,61,40.97900390625,400.97900390625
73,32,41,40.8251953125,400.8251953125
76,32,44,41.1767578125,401.1767578125
65,32,33,41.24267578125,401.24267578125
71,32,39,41.66015625,401.66015625
74,32,42,42.01171875,402.01171875
80,32,48,42.42919921875,402.42919921875
84,32,52,42.82470703125,402.82470703125
86,32,54,43.154296875,403.154296875
77,32,45,43.2421875,403.2421875
72,32,40,43.41796875,403.41796875
51,32,19,43.2421875,403.2421875
50,32,18,43.505859375,403.505859375
44,32,12,43.65966796875,403.65966796875
42,32,10,43.9013671875,403.9013671875
65,32,33,44.71435546875,404.71435546875
89,32,57,45.52734375,405.52734375
106,32,74,46.20849609375,406.20849609375
112,32,80,46.6259765625,406.6259765625
118,32,86,47.0654296875,407.0654296875
118,32,86,47.35107421875,407.35107421875
101,32,69,47.26318359375,407.26318359375
101,32,69,47.548828125,407.548828125
95,32,63,47.70263671875,407.70263671875
96,36,60,48.0322265625,408.0322265625
98,36,62,48.36181640625,408.36181640625
114,36,78,48.9990234375,408.9990234375
128,36,92,49.6142578125,409.6142578125
124,36,88,49.81201171875,409.81201171875
125,36,89,50.11962890625,410.11962890625
112,36,76,50.11962890625,410.11962890625
100,36,64,50.1416015625,410.1416015625
95,36,59,50.3173828125,410.3173828125
95,40,55,50.625,410.625
104,40,64,51.1083984375,411.1083984375
105,40,65,51.416015625,411.416015625
116,40,76,51.96533203125,411.96533203125
131,40,91,52.58056640625,412.58056640625
141,40,101,53.10791015625,413.10791015625
133,40,93,53.2177734375,413.2177734375
112,40,72,53.0419921875,413.0419921875
96,40,56,52.97607421875,412.97607421875
93,40,53,53.19580078125,413.19580078125
91,44,47,53.45947265625,413.45947265625
90,44,46,53.72314453125,413.72314453125
97,44,53,54.16259765625,414.16259765625
103,44,59,54.580078125,414.580078125
103,44,59,54.86572265625,414.86572265625
102,44,58,55.1513671875,415.1513671875
99,44,55,55.37109375,415.37109375
81,44,37,55.26123046875,415.26123046875
72,44,28,55.34912109375,415.34912109375
85,44,41,55.9423828125,415.9423828125
76,44,32,56.0302734375,416.0302734375
86,48,38,56.53564453125,416.53564453125
103,48,55,57.216796875,417.216796875
126,48,78,58.0078125,418.0078125
134,48,86,58.46923828125,418.46923828125
140,48,92,58.90869140625,418.90869140625
137,52,85,59.12841796875,419.12841796875
117,48,69,58.974609375,418.974609375
105,48,57,58.99658203125,418.99658203125
107,52,55,59.34814453125,419.34814453125
87,52,35,59.1943359375,419.1943359375
95,52,43,59.65576171875,419.65576171875
105,52,53,60.1611328125,420.1611328125
111,52,59,60.6005859375,420.6005859375
110,52,58,60.8642578125,420.8642578125
107,52,55,61.083984375,421.083984375
95,52,43,61.083984375,421.083984375
91,52,39,61.3037109375,421.3037109375
92,52,40,61.611328125,421.611328125
87,52,35,61.787109375,421.787109375
86,56,30,62.07275390625,422.07275390625
102,56,46,62.7099609375,422.7099609375
96,56,40,62.86376953125,422.86376953125
