phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-4,-64,60,339.32373046875,-20.67626953125
-4,-64,60,339.23583984375,-20.76416015625
-3,-64,61,339.169921875,-20.830078125
-5,-64,59,339.06005859375,-20.93994140625
-4,-64,60,338.994140625,-21.005859375
-8,-64,56,338.818359375,-21.181640625
-9,-64,55,338.70849609375,-21.29150390625
-8,-64,56,338.642578125,-21.357421875
-12,-64,52,338.466796875,-21.533203125
-13,-64,51,338.35693359375,-21.64306640625
-17,-64,47,338.18115234375,-21.81884765625
-21,-64,43,338.00537109375,-21.99462890625
-25,-64,39,337.8515625,-22.1484375
-22,-64,42,337.82958984375,-22.17041015625
-26,-64,38,337.65380859375,-22.34619140625
-28,-64,36,337.52197265625,-22.47802734375
-32,-64,32,337.34619140625,-22.65380859375
-30,-64,34,337.30224609375,-22.69775390625
-33,-64,31,337.1484375,-22.8515625
-31,-64,33,337.12646484375,-22.87353515625
-29,-64,35,337.08251953125,-22.91748046875
-27,-64,37,337.03857421875,-22.96142578125
-23,-64,41,337.03857421875,-22.96142578125
-22,-64,42,336.97265625,-23.02734375
-20,-64,44,336.95068359375,-23.04931640625
-21,-64,43,336.8408203125,-23.1591796875
-23,-64,41,336.708984375,-23.291015625
-22,-64,42,336.64306640625,-23.35693359375
-21,-64,43,336.5771484375,-23.4228515625
-17,-64,47,336.5771484375,-23.4228515625
-18,-64,46,336.4892578125,-23.5107421875
-21,-64,43,336.33544921875,-23.66455078125
-17,-64,47,336.33544921875,-23.66455078125
-18,-64,46,336.2255859375,-23.7744140625
-17,-64,47,336.15966796875,-23.84033203125
-16,-64,48,336.09375,-23.90625
-12,-64,52,336.09375,-23.90625
-14,-64,50,335.98388671875,-24.01611328125
-17,-64,47,335.830078125,-24.169921875
-16,-64,48,335.76416015625,-24.23583984375
-15,-64,49,335.6982421875,-24.3017578125
-18,-64,46,335.54443359375,-24.45556640625
-20,-64,44,335.41259765625,-24.58740234375
-19,-64,45,335.36865234375,-24.63134765625
-22,-64,42,335.21484375,-24.78515625
-25,-64,39,335.06103515625,-24.93896484375
-26,-64,38,334.951171875,-25.048828125
-30,-64,34,334.775390625,-25.224609375
-33,-64,31,334.62158203125,-25.37841796875
-32,-64,32,334.5556640625,-25.4443359375
-33,-64,31,334.4677734375,-25.5322265625
